"id_anuncio","data_atualizacao","data_insercao","listing"
"2818034840","2026-08-14 16:07:26.316","2026-08-16 23:04:36.003848","{""contractType"":""REAL_ESTATE"",""propertyDevelopers"":[],""sourceId"":""19191db7-4608-38e0-9923-957aeddedc2a"",""displayAddressType"":""ALL"",""amenities"":[""CONCIERGE_24H"",""SEWAGE"",""PLAN"",""EAST_FACING"",""GATED_COMMUNITY"",""ELECTRICITY"",""PAVED_STREET"",""PLATED_GAS""],""usableAreas"":[681],""constructionStatus"":""ConstructionStatus_NONE"",""listingType"":""USED"",""description"":""✨ Descubra o cenário ideal para construir a casa dos seus sonhos em um dos condomínios mais desejados de Goiânia!<br>Este terreno de 681 m² está localizado no Residencial Plateau d'Or Privilege 2ª etapa Qd: 43 lt: 08, um condomínio de alto padrão que une segurança, conforto e qualidade de vida em um só lugar.<br>🔑 Destaques do imóvel:<br>- 📐 Área total: 681 m²<br>- 🌳 Condomínio fechado com infraestrutura completa<br>- 🛡️ Segurança 24h com controle de acesso<br>- 🏞️ Áreas verdes, paisagismo sofisticado e lazer de alto nível<br>- 🏫 Próximo a escolas, shoppings, hospitais e vias de acesso rápido<br>💎 Um terreno amplo, plano e pronto para receber um projeto arquitetônico exclusivo, em um ambiente que valoriza o bem-estar, a privacidade e o estilo de vida contemporâneo.<br>Ágio: 999.000,00<br>💰 Total: R$ 1.629.000,00"",""title"":""Lote Plateau D’or Unique -"",""stamps"":[],""createdAt"":""2025-07-01T14:21:56.980+00:00"",""floors"":[],""unitTypes"":[""ALLOTMENT_LAND""],""nonActivationReason"":""NonActivationReason_NONE"",""providerId"":"""",""propertyType"":""UNIT"",""unitSubTypes"":[""CONDOMINIUM""],""unitsOnTheFloor"":0,""legacyId"":"""",""id"":""2818034840"",""portal"":""GRUPOZAP"",""unitFloor"":0,""parkingSpaces"":[],""updatedAt"":""2026-08-14T16:07:26.316+00:00"",""address"":{""city"":""Goiânia"",""neighborhood"":""Parque Cidade"",""street"":""Rua CN8"",""streetNumber"":""01"",""point"":{""lat"":-16.700162,""lon"":-49.197211,""source"":""GOOGLE""},""stateAcronym"":""GO""},""suites"":[],""publicationType"":""STANDARD"",""externalId"":""1BDT44V"",""bathrooms"":[0],""usageTypes"":[""RESIDENTIAL""],""totalAreas"":[681],""advertiserId"":""34157306-0695-5f99-29cd-44211fface4f"",""advertiserContact"":{""chat"":"""",""phones"":[""61996350025""]},""whatsappNumber"":""61996350025"",""bedrooms"":[0],""acceptExchange"":false,""pricingInfos"":[{""businessType"":""SALE"",""price"":1419000000}],""showPrice"":true,""resale"":false,""buildings"":0,""capacityLimit"":[],""status"":""ACTIVE"",""condominiumName"":"""",""modality"":[],""account"":{""id"":""34157306-0695-5f99-29cd-44211fface4f"",""name"":""Alex A. C. Lucena"",""logoUrl"":""https://resizedimgs.vivareal.com/img/vr-listing/84f6834dc56b30d6fc97356ef35394fe/{description}.webp?action={action}&dimension={width}x{height}"",""licenseNumber"":""36114-F-GO"",""showAddress"":false,""legacyVivarealId"":823455,""legacyZapId"":0,""createdDate"":""2024-01-22T18:51:36Z"",""tier"":""platinum""},""medias"":[{""id"":""86c3591ece40a6e850bf250a1bab9472"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/86c3591ece40a6e850bf250a1bab9472/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/86c3591ece40a6e850bf250a1bab9472/86c3591ece40a6e850bf250a1bab9472.png?action=fit-in&dimension=870x707""},{""id"":""ce5845d40ac48862b00989e5af714276"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/ce5845d40ac48862b00989e5af714276/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/ce5845d40ac48862b00989e5af714276/ce5845d40ac48862b00989e5af714276.png?action=fit-in&dimension=870x707""},{""id"":""00eea9cb76021de1434671bae717d163"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/00eea9cb76021de1434671bae717d163/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/00eea9cb76021de1434671bae717d163/00eea9cb76021de1434671bae717d163.png?action=fit-in&dimension=870x707""},{""id"":""801d5573e91540708946e2a47b1251a0"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/801d5573e91540708946e2a47b1251a0/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/801d5573e91540708946e2a47b1251a0/801d5573e91540708946e2a47b1251a0.png?action=fit-in&dimension=870x707""},{""id"":""62af04c1e4db799ebd8c531fbc22f6c1"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/62af04c1e4db799ebd8c531fbc22f6c1/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/62af04c1e4db799ebd8c531fbc22f6c1/62af04c1e4db799ebd8c531fbc22f6c1.png?action=fit-in&dimension=870x707""},{""id"":""e1cf361403778d998d5fb358e909257b"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/e1cf361403778d998d5fb358e909257b/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/e1cf361403778d998d5fb358e909257b/e1cf361403778d998d5fb358e909257b.png?action=fit-in&dimension=870x707""},{""id"":""ed60b34784345abc9152b39323818985"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/ed60b34784345abc9152b39323818985/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/ed60b34784345abc9152b39323818985/ed60b34784345abc9152b39323818985.png?action=fit-in&dimension=870x707""},{""id"":""53c436fad90f37182f05428363b5eb66"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/53c436fad90f37182f05428363b5eb66/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/53c436fad90f37182f05428363b5eb66/53c436fad90f37182f05428363b5eb66.png?action=fit-in&dimension=870x707""},{""id"":""634d3b79f4f54c0635c464ebef88cb2e"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/634d3b79f4f54c0635c464ebef88cb2e/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/634d3b79f4f54c0635c464ebef88cb2e/634d3b79f4f54c0635c464ebef88cb2e.png?action=fit-in&dimension=870x707""}],""accountLink"":{""name"":""Alex A. C. Lucena"",""href"":""/imobiliaria/823455/"",""rel"":"""",""data"":{},""title"":"""",""url"":""""},""link"":{""name"":""Lote/Terreno à venda, 681m²"",""href"":""/imovel/lote-terreno-parque-cidade-goiania-681m2-venda-RS1419000000-id-2818034840/"",""rel"":"""",""data"":{""city"":""Goiânia"",""neighborhood"":""Parque Cidade"",""state"":"""",""street"":""Rua CN8"",""streetNumber"":""01"",""zone"":""""},""title"":"""",""url"":""www.vivareal.com.br/imovel/lote-terreno-parque-cidade-goiania-681m2-venda-RS1419000000-id-2818034840/""}}"
"2878322191","2026-08-14 16:39:52.237","2026-08-16 23:02:55.66858","{""contractType"":""REAL_ESTATE"",""propertyDevelopers"":[],""sourceId"":""dabc3af2-771e-3d2c-91e4-111bf9eb4a9b"",""displayAddressType"":""ALL"",""amenities"":[],""usableAreas"":[5637],""constructionStatus"":""ConstructionStatus_NONE"",""listingType"":""USED"",""description"":""O imóvel está localizado no bairro Chácaras de Recreio Samambaia com 5637 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros"",""title"":""Imóvel para venda possui 5637 metros quadrados com 3 quartos"",""stamps"":[],""createdAt"":""2026-03-31T18:01:21.648+00:00"",""floors"":[],""unitTypes"":[""FARM""],""nonActivationReason"":""NonActivationReason_NONE"",""providerId"":"""",""propertyType"":""UNIT"",""unitSubTypes"":[],""unitsOnTheFloor"":0,""legacyId"":"""",""id"":""2878322191"",""portal"":""GRUPOZAP"",""unitFloor"":0,""parkingSpaces"":[4],""updatedAt"":""2026-08-14T16:39:52.237+00:00"",""address"":{""city"":""Goiânia"",""neighborhood"":""Chácaras de Recreio Samambaia"",""street"":""Rua 4-B"",""streetNumber"":""38"",""point"":{""lat"":-16.583117,""lon"":-49.293549,""source"":""GOOGLE""},""stateAcronym"":""GO""},""suites"":[1],""publicationType"":""STANDARD"",""externalId"":""050"",""bathrooms"":[2],""usageTypes"":[""RESIDENTIAL""],""totalAreas"":[207],""advertiserId"":""bb6ab783-c9df-7add-aaec-dd6c1d9cccd2"",""advertiserContact"":{""chat"":"""",""phones"":[""62996947729""]},""whatsappNumber"":""62996947729"",""bedrooms"":[3],""acceptExchange"":false,""pricingInfos"":[{""businessType"":""SALE"",""yearlyIptu"":138,""price"":675000000,""monthlyCondoFee"":0}],""showPrice"":true,""resale"":false,""buildings"":0,""capacityLimit"":[],""status"":""ACTIVE"",""condominiumName"":"""",""modality"":[],""account"":{""id"":""bb6ab783-c9df-7add-aaec-dd6c1d9cccd2"",""name"":""Planeta Imóveis"",""licenseNumber"":"""",""showAddress"":false,""legacyVivarealId"":742088,""legacyZapId"":0,""createdDate"":""2021-11-09T21:19:26Z"",""tier"":""gold""},""medias"":[{""id"":""0a312a6a6142662ee19bc0f0dd674462"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/0a312a6a6142662ee19bc0f0dd674462/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/0a312a6a6142662ee19bc0f0dd674462/0a312a6a6142662ee19bc0f0dd674462.png?action=fit-in&dimension=870x707""},{""id"":""c582e4e72032f055e9c4f8f5ebc0c11c"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/c582e4e72032f055e9c4f8f5ebc0c11c/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/c582e4e72032f055e9c4f8f5ebc0c11c/c582e4e72032f055e9c4f8f5ebc0c11c.png?action=fit-in&dimension=870x707""},{""id"":""f015850b34e535652d0a135a4cb137b2"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/f015850b34e535652d0a135a4cb137b2/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/f015850b34e535652d0a135a4cb137b2/f015850b34e535652d0a135a4cb137b2.png?action=fit-in&dimension=870x707""},{""id"":""a944cdc13697ae336a7679d58d38e086"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/a944cdc13697ae336a7679d58d38e086/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/a944cdc13697ae336a7679d58d38e086/a944cdc13697ae336a7679d58d38e086.png?action=fit-in&dimension=870x707""},{""id"":""d39b736e501710e0ef0f2a972710dfa7"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/d39b736e501710e0ef0f2a972710dfa7/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/d39b736e501710e0ef0f2a972710dfa7/d39b736e501710e0ef0f2a972710dfa7.png?action=fit-in&dimension=870x707""},{""id"":""8e5391f3cf1b286141d13377cb55ffe1"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/8e5391f3cf1b286141d13377cb55ffe1/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/8e5391f3cf1b286141d13377cb55ffe1/8e5391f3cf1b286141d13377cb55ffe1.png?action=fit-in&dimension=870x707""},{""id"":""25d33471bfae9c709c22aadc3b250fa8"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/25d33471bfae9c709c22aadc3b250fa8/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/25d33471bfae9c709c22aadc3b250fa8/25d33471bfae9c709c22aadc3b250fa8.png?action=fit-in&dimension=870x707""},{""id"":""3d6f0434312074ca625d11d56fc87746"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/3d6f0434312074ca625d11d56fc87746/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/3d6f0434312074ca625d11d56fc87746/3d6f0434312074ca625d11d56fc87746.png?action=fit-in&dimension=870x707""},{""id"":""3fb8bb30fa02684543d2aa962507d953"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/3fb8bb30fa02684543d2aa962507d953/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/3fb8bb30fa02684543d2aa962507d953/3fb8bb30fa02684543d2aa962507d953.png?action=fit-in&dimension=870x707""},{""id"":""650b4e6f39fa2367fdf9513c5141456f"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/650b4e6f39fa2367fdf9513c5141456f/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/650b4e6f39fa2367fdf9513c5141456f/650b4e6f39fa2367fdf9513c5141456f.png?action=fit-in&dimension=870x707""},{""id"":""029cec07602bf562bc70bfd5ec47ee1b"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/029cec07602bf562bc70bfd5ec47ee1b/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/029cec07602bf562bc70bfd5ec47ee1b/029cec07602bf562bc70bfd5ec47ee1b.png?action=fit-in&dimension=870x707""},{""id"":""7986dfb4a6f73cd42895b09796fb82fe"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/7986dfb4a6f73cd42895b09796fb82fe/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/7986dfb4a6f73cd42895b09796fb82fe/7986dfb4a6f73cd42895b09796fb82fe.png?action=fit-in&dimension=870x707""},{""id"":""f38323445c87ea3fdab5361369d9a2b4"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/f38323445c87ea3fdab5361369d9a2b4/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/f38323445c87ea3fdab5361369d9a2b4/f38323445c87ea3fdab5361369d9a2b4.png?action=fit-in&dimension=870x707""},{""id"":""3ba07de7fb45a1bc687873224b37ba01"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/3ba07de7fb45a1bc687873224b37ba01/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/3ba07de7fb45a1bc687873224b37ba01/3ba07de7fb45a1bc687873224b37ba01.png?action=fit-in&dimension=870x707""},{""id"":""d46eab346a7c6ae44db1d83bdc97df13"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/d46eab346a7c6ae44db1d83bdc97df13/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/d46eab346a7c6ae44db1d83bdc97df13/d46eab346a7c6ae44db1d83bdc97df13.png?action=fit-in&dimension=870x707""},{""id"":""6ee709b65586d4fc6a194a32763f59bc"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/6ee709b65586d4fc6a194a32763f59bc/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/6ee709b65586d4fc6a194a32763f59bc/6ee709b65586d4fc6a194a32763f59bc.png?action=fit-in&dimension=870x707""},{""id"":""c8b51dc01ca89b94fca25ebf31f3414c"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/c8b51dc01ca89b94fca25ebf31f3414c/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/c8b51dc01ca89b94fca25ebf31f3414c/c8b51dc01ca89b94fca25ebf31f3414c.png?action=fit-in&dimension=870x707""},{""id"":""e4783779a7eb0c19a2d246b6be2d1f5e"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/e4783779a7eb0c19a2d246b6be2d1f5e/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/e4783779a7eb0c19a2d246b6be2d1f5e/e4783779a7eb0c19a2d246b6be2d1f5e.png?action=fit-in&dimension=870x707""},{""id"":""e77ca4dd8210d9036da9eaa3fb255f0f"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/e77ca4dd8210d9036da9eaa3fb255f0f/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/e77ca4dd8210d9036da9eaa3fb255f0f/e77ca4dd8210d9036da9eaa3fb255f0f.png?action=fit-in&dimension=870x707""},{""id"":""9f52c9edde20791797668e87533d9a05"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/9f52c9edde20791797668e87533d9a05/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/9f52c9edde20791797668e87533d9a05/9f52c9edde20791797668e87533d9a05.png?action=fit-in&dimension=870x707""},{""id"":""8ff25f351427250318c39f8cf03bc753"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/8ff25f351427250318c39f8cf03bc753/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/8ff25f351427250318c39f8cf03bc753/8ff25f351427250318c39f8cf03bc753.png?action=fit-in&dimension=870x707""},{""id"":""9d6246e7a5747bae9cedd17ba57a3a2d"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/9d6246e7a5747bae9cedd17ba57a3a2d/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/9d6246e7a5747bae9cedd17ba57a3a2d/9d6246e7a5747bae9cedd17ba57a3a2d.png?action=fit-in&dimension=870x707""},{""id"":""03c5c023c708e64d29f788d51e0e0a8b"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/03c5c023c708e64d29f788d51e0e0a8b/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/03c5c023c708e64d29f788d51e0e0a8b/03c5c023c708e64d29f788d51e0e0a8b.png?action=fit-in&dimension=870x707""},{""id"":""c4f97cd1c84b05ccf7c4b7c0764043c7"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/c4f97cd1c84b05ccf7c4b7c0764043c7/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/c4f97cd1c84b05ccf7c4b7c0764043c7/c4f97cd1c84b05ccf7c4b7c0764043c7.png?action=fit-in&dimension=870x707""},{""id"":""1efd8556aedacd13870c36a23e2288b6"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/1efd8556aedacd13870c36a23e2288b6/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/1efd8556aedacd13870c36a23e2288b6/1efd8556aedacd13870c36a23e2288b6.png?action=fit-in&dimension=870x707""},{""id"":""daf6c903d513e4ca84c5fa4119dd253f"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/daf6c903d513e4ca84c5fa4119dd253f/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/daf6c903d513e4ca84c5fa4119dd253f/daf6c903d513e4ca84c5fa4119dd253f.png?action=fit-in&dimension=870x707""},{""id"":""db0acfbf123516751fbd6f46c45df3c4"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/db0acfbf123516751fbd6f46c45df3c4/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/db0acfbf123516751fbd6f46c45df3c4/db0acfbf123516751fbd6f46c45df3c4.png?action=fit-in&dimension=870x707""},{""id"":""05659437df8ddd245e69b8f38d8d7ed2"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/05659437df8ddd245e69b8f38d8d7ed2/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/05659437df8ddd245e69b8f38d8d7ed2/05659437df8ddd245e69b8f38d8d7ed2.png?action=fit-in&dimension=870x707""},{""id"":""ba9f2002b68e5a6363d64fe60602f6ff"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/ba9f2002b68e5a6363d64fe60602f6ff/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/ba9f2002b68e5a6363d64fe60602f6ff/ba9f2002b68e5a6363d64fe60602f6ff.png?action=fit-in&dimension=870x707""},{""id"":""fd70aca012f14b48d9b33afc869cf641"",""url"":""https://resizedimgs.vivareal.com/img/vr-listing/fd70aca012f14b48d9b33afc869cf641/{description}.webp?action={action}&dimension={width}x{height}"",""type"":""IMAGE"",""url_formatada"":""https://resizedimgs.vivareal.com/img/vr-listing/fd70aca012f14b48d9b33afc869cf641/fd70aca012f14b48d9b33afc869cf641.png?action=fit-in&dimension=870x707""}],""accountLink"":{""name"":""Planeta Imóveis"",""href"":""/imobiliaria/742088/"",""rel"":"""",""data"":{},""title"":"""",""url"":""""},""link"":{""name"":""Fazenda/Sítio com 3 Quartos à venda, 5637m²"",""href"":""/imovel/fazenda---sitio-3-quartos-chacaras-de-recreio-samambaia-goiania-com-garagem-5637m2-venda-RS675000000-id-2878322191/"",""rel"":"""",""data"":{""city"":""Goiânia"",""neighborhood"":""Chácaras de Recreio Samambaia"",""state"":"""",""street"":""Rua 4-B"",""streetNumber"":""38"",""zone"":""""},""title"":"""",""url"":""www.vivareal.com.br/imovel/fazenda---sitio-3-quartos-chacaras-de-recreio-samambaia-goiania-com-garagem-5637m2-venda-RS675000000-id-2878322191/""}}"
